Path,Cls
./Dataset/Train/186/bcc000182.bmp,186
./Dataset/Train/186/bcc000183.bmp,186
./Dataset/Train/186/bcc000184.bmp,186
./Dataset/Train/186/bcc000185.bmp,186
./Dataset/Train/186/bcc000186.bmp,186
./Dataset/Train/186/bcc000187.bmp,186
./Dataset/Train/186/bcc000188.bmp,186
./Dataset/Train/186/bcc000189.bmp,186
./Dataset/Train/186/bcc000190.bmp,186
./Dataset/Train/186/bcc000191.bmp,186
./Dataset/Train/186/bcc000192.bmp,186
./Dataset/Train/186/bcc000193.bmp,186
./Dataset/Train/186/bcc000194.bmp,186
./Dataset/Train/186/bcc000195.bmp,186
./Dataset/Train/186/bcc000196.bmp,186
./Dataset/Train/186/bcc000197.bmp,186
./Dataset/Train/186/bcc000198.bmp,186
./Dataset/Train/186/bcc000199.bmp,186
./Dataset/Train/186/bcc000200.bmp,186
./Dataset/Train/186/bcc000201.bmp,186
./Dataset/Train/186/bcc000202.bmp,186
./Dataset/Train/186/bcc000203.bmp,186
./Dataset/Train/186/bcc000204.bmp,186
./Dataset/Train/186/bcc000205.bmp,186
./Dataset/Train/186/bcc000206.bmp,186
./Dataset/Train/186/bcc000207.bmp,186
./Dataset/Train/186/bcc000208.bmp,186
./Dataset/Train/186/bcc000209.bmp,186
./Dataset/Train/186/bcc000210.bmp,186
./Dataset/Train/186/bcc000211.bmp,186
./Dataset/Train/186/bcc000212.bmp,186
./Dataset/Train/186/bcc000213.bmp,186
./Dataset/Train/186/bcc000214.bmp,186
./Dataset/Train/186/bcc000215.bmp,186
./Dataset/Train/186/bcc000216.bmp,186
./Dataset/Train/186/bcc000217.bmp,186
./Dataset/Train/186/bcc000218.bmp,186
./Dataset/Train/186/bcc000219.bmp,186
./Dataset/Train/186/bcc000220.bmp,186
./Dataset/Train/186/bcc000221.bmp,186
./Dataset/Train/186/bcc000222.bmp,186
./Dataset/Train/186/bcc000223.bmp,186
./Dataset/Train/186/bcc000224.bmp,186
./Dataset/Train/186/bcc000225.bmp,186
./Dataset/Train/186/bcc000226.bmp,186
./Dataset/Train/186/bcc000227.bmp,186
./Dataset/Train/186/bcc000228.bmp,186
./Dataset/Train/186/bcc000229.bmp,186
./Dataset/Train/186/bcc000230.bmp,186
./Dataset/Train/186/bcc000231.bmp,186
./Dataset/Train/186/bcc000232.bmp,186
./Dataset/Train/186/bcc000233.bmp,186
./Dataset/Train/186/bcc000234.bmp,186
./Dataset/Train/186/bcc000235.bmp,186
./Dataset/Train/186/bcc000236.bmp,186
./Dataset/Train/186/bcc000237.bmp,186
./Dataset/Train/186/bcc000238.bmp,186
./Dataset/Train/186/bcc000239.bmp,186
./Dataset/Train/187/bcc000000.bmp,187
./Dataset/Train/187/bcc000001.bmp,187
./Dataset/Train/187/bcc000002.bmp,187
./Dataset/Train/187/bcc000003.bmp,187
./Dataset/Train/187/bcc000004.bmp,187
./Dataset/Train/187/bcc000005.bmp,187
./Dataset/Train/187/bcc000006.bmp,187
./Dataset/Train/187/bcc000007.bmp,187
./Dataset/Train/187/bcc000008.bmp,187
./Dataset/Train/187/bcc000009.bmp,187
./Dataset/Train/187/bcc000010.bmp,187
./Dataset/Train/187/bcc000011.bmp,187
./Dataset/Train/187/bcc000012.bmp,187
./Dataset/Train/187/bcc000013.bmp,187
./Dataset/Train/187/bcc000014.bmp,187
./Dataset/Train/187/bcc000015.bmp,187
./Dataset/Train/187/bcc000016.bmp,187
./Dataset/Train/187/bcc000017.bmp,187
./Dataset/Train/187/bcc000018.bmp,187
./Dataset/Train/187/bcc000019.bmp,187
./Dataset/Train/187/bcc000020.bmp,187
./Dataset/Train/187/bcc000021.bmp,187
./Dataset/Train/187/bcc000022.bmp,187
./Dataset/Train/187/bcc000023.bmp,187
./Dataset/Train/187/bcc000024.bmp,187
./Dataset/Train/187/bcc000025.bmp,187
./Dataset/Train/187/bcc000026.bmp,187
./Dataset/Train/187/bcc000027.bmp,187
./Dataset/Train/187/bcc000028.bmp,187
./Dataset/Train/187/bcc000029.bmp,187
./Dataset/Train/187/bcc000030.bmp,187
./Dataset/Train/187/bcc000031.bmp,187
./Dataset/Train/187/bcc000032.bmp,187
./Dataset/Train/187/bcc000033.bmp,187
./Dataset/Train/187/bcc000034.bmp,187
./Dataset/Train/187/bcc000035.bmp,187
./Dataset/Train/187/bcc000036.bmp,187
./Dataset/Train/187/bcc000037.bmp,187
./Dataset/Train/187/bcc000038.bmp,187
./Dataset/Train/187/bcc000039.bmp,187
./Dataset/Train/187/bcc000040.bmp,187
./Dataset/Train/187/bcc000041.bmp,187
./Dataset/Train/187/bcc000042.bmp,187
./Dataset/Train/187/bcc000043.bmp,187
./Dataset/Train/187/bcc000044.bmp,187
./Dataset/Train/187/bcc000045.bmp,187
./Dataset/Train/187/bcc000046.bmp,187
./Dataset/Train/187/bcc000047.bmp,187
./Dataset/Train/187/bcc000048.bmp,187
./Dataset/Train/187/bcc000049.bmp,187
./Dataset/Train/187/bcc000050.bmp,187
./Dataset/Train/187/bcc000051.bmp,187
./Dataset/Train/187/bcc000052.bmp,187
./Dataset/Train/187/bcc000053.bmp,187
./Dataset/Train/187/bcc000054.bmp,187
./Dataset/Train/187/bcc000055.bmp,187
./Dataset/Train/187/bcc000056.bmp,187
./Dataset/Train/187/bcc000057.bmp,187
./Dataset/Train/187/bcc000058.bmp,187
./Dataset/Train/187/bcc000059.bmp,187
./Dataset/Train/187/bcc000060.bmp,187
./Dataset/Train/187/bcc000061.bmp,187
./Dataset/Train/187/bcc000062.bmp,187
./Dataset/Train/187/bcc000063.bmp,187
./Dataset/Train/187/bcc000064.bmp,187
./Dataset/Train/187/bcc000065.bmp,187
./Dataset/Train/187/bcc000066.bmp,187
./Dataset/Train/187/bcc000067.bmp,187
./Dataset/Train/187/bcc000068.bmp,187
./Dataset/Train/187/bcc000069.bmp,187
./Dataset/Train/187/bcc000070.bmp,187
./Dataset/Train/187/bcc000071.bmp,187
./Dataset/Train/187/bcc000072.bmp,187
./Dataset/Train/187/bcc000073.bmp,187
./Dataset/Train/187/bcc000074.bmp,187
./Dataset/Train/187/bcc000075.bmp,187
./Dataset/Train/187/bcc000076.bmp,187
./Dataset/Train/187/bcc000077.bmp,187
./Dataset/Train/187/bcc000078.bmp,187
./Dataset/Train/187/bcc000079.bmp,187
./Dataset/Train/187/bcc000080.bmp,187
./Dataset/Train/187/bcc000081.bmp,187
./Dataset/Train/187/bcc000082.bmp,187
./Dataset/Train/187/bcc000083.bmp,187
./Dataset/Train/187/bcc000084.bmp,187
./Dataset/Train/187/bcc000085.bmp,187
./Dataset/Train/187/bcc000086.bmp,187
./Dataset/Train/187/bcc000087.bmp,187
./Dataset/Train/187/bcc000088.bmp,187
./Dataset/Train/187/bcc000089.bmp,187
./Dataset/Train/187/bcc000090.bmp,187
./Dataset/Train/187/bcc000091.bmp,187
./Dataset/Train/187/bcc000092.bmp,187
./Dataset/Train/187/bcc000093.bmp,187
./Dataset/Train/187/bcc000094.bmp,187
./Dataset/Train/187/bcc000095.bmp,187
./Dataset/Train/187/bcc000096.bmp,187
./Dataset/Train/187/bcc000097.bmp,187
./Dataset/Train/187/bcc000098.bmp,187
./Dataset/Train/187/bcc000099.bmp,187
./Dataset/Train/187/bcc000100.bmp,187
./Dataset/Train/187/bcc000101.bmp,187
./Dataset/Train/187/bcc000102.bmp,187
./Dataset/Train/187/bcc000103.bmp,187
./Dataset/Train/187/bcc000104.bmp,187
./Dataset/Train/187/bcc000105.bmp,187
./Dataset/Train/187/bcc000106.bmp,187
./Dataset/Train/187/bcc000107.bmp,187
./Dataset/Train/187/bcc000108.bmp,187
./Dataset/Train/187/bcc000109.bmp,187
./Dataset/Train/187/bcc000110.bmp,187
./Dataset/Train/187/bcc000111.bmp,187
./Dataset/Train/187/bcc000112.bmp,187
./Dataset/Train/187/bcc000113.bmp,187
./Dataset/Train/187/bcc000114.bmp,187
./Dataset/Train/187/bcc000115.bmp,187
./Dataset/Train/187/bcc000116.bmp,187
./Dataset/Train/187/bcc000117.bmp,187
./Dataset/Train/187/bcc000118.bmp,187
./Dataset/Train/187/bcc000119.bmp,187
./Dataset/Train/187/bcc000120.bmp,187
./Dataset/Train/187/bcc000121.bmp,187
./Dataset/Train/187/bcc000122.bmp,187
./Dataset/Train/187/bcc000123.bmp,187
./Dataset/Train/187/bcc000124.bmp,187
./Dataset/Train/187/bcc000125.bmp,187
./Dataset/Train/187/bcc000126.bmp,187
./Dataset/Train/187/bcc000127.bmp,187
./Dataset/Train/187/bcc000128.bmp,187
./Dataset/Train/187/bcc000129.bmp,187
./Dataset/Train/187/bcc000130.bmp,187
./Dataset/Train/187/bcc000131.bmp,187
./Dataset/Train/187/bcc000132.bmp,187
./Dataset/Train/187/bcc000133.bmp,187
./Dataset/Train/187/bcc000134.bmp,187
./Dataset/Train/187/bcc000135.bmp,187
./Dataset/Train/187/bcc000136.bmp,187
./Dataset/Train/187/bcc000137.bmp,187
./Dataset/Train/187/bcc000138.bmp,187
./Dataset/Train/187/bcc000139.bmp,187
./Dataset/Train/187/bcc000140.bmp,187
./Dataset/Train/187/bcc000141.bmp,187
./Dataset/Train/187/bcc000142.bmp,187
./Dataset/Train/187/bcc000143.bmp,187
./Dataset/Train/187/bcc000144.bmp,187
./Dataset/Train/187/bcc000145.bmp,187
./Dataset/Train/187/bcc000146.bmp,187
./Dataset/Train/187/bcc000147.bmp,187
./Dataset/Train/187/bcc000148.bmp,187
./Dataset/Train/187/bcc000149.bmp,187
./Dataset/Train/187/bcc000150.bmp,187
./Dataset/Train/187/bcc000151.bmp,187
./Dataset/Train/187/bcc000152.bmp,187
./Dataset/Train/187/bcc000153.bmp,187
./Dataset/Train/187/bcc000154.bmp,187
./Dataset/Train/187/bcc000155.bmp,187
./Dataset/Train/187/bcc000156.bmp,187
./Dataset/Train/187/bcc000157.bmp,187
./Dataset/Train/187/bcc000158.bmp,187
./Dataset/Train/187/bcc000159.bmp,187
./Dataset/Train/187/bcc000160.bmp,187
./Dataset/Train/187/bcc000161.bmp,187
./Dataset/Train/187/bcc000162.bmp,187
./Dataset/Train/187/bcc000163.bmp,187
./Dataset/Train/187/bcc000164.bmp,187
./Dataset/Train/187/bcc000165.bmp,187
./Dataset/Train/187/bcc000166.bmp,187
./Dataset/Train/187/bcc000167.bmp,187
./Dataset/Train/187/bcc000168.bmp,187
./Dataset/Train/187/bcc000169.bmp,187
./Dataset/Train/187/bcc000170.bmp,187
./Dataset/Train/187/bcc000171.bmp,187
./Dataset/Train/187/bcc000172.bmp,187
./Dataset/Train/187/bcc000173.bmp,187
./Dataset/Train/187/bcc000174.bmp,187
./Dataset/Train/187/bcc000175.bmp,187
./Dataset/Train/187/bcc000176.bmp,187
./Dataset/Train/187/bcc000177.bmp,187
./Dataset/Train/187/bcc000178.bmp,187
./Dataset/Train/187/bcc000179.bmp,187
./Dataset/Train/187/bcc000180.bmp,187
./Dataset/Train/187/bcc000181.bmp,187
./Dataset/Train/187/bcc000182.bmp,187
./Dataset/Train/187/bcc000183.bmp,187
./Dataset/Train/187/bcc000184.bmp,187
./Dataset/Train/187/bcc000185.bmp,187
./Dataset/Train/187/bcc000186.bmp,187
./Dataset/Train/187/bcc000187.bmp,187
./Dataset/Train/187/bcc000188.bmp,187
./Dataset/Train/187/bcc000189.bmp,187
./Dataset/Train/187/bcc000190.bmp,187
./Dataset/Train/187/bcc000191.bmp,187
./Dataset/Train/187/bcc000192.bmp,187
./Dataset/Train/187/bcc000193.bmp,187
./Dataset/Train/187/bcc000194.bmp,187
./Dataset/Train/187/bcc000195.bmp,187
./Dataset/Train/187/bcc000196.bmp,187
./Dataset/Train/187/bcc000197.bmp,187
./Dataset/Train/187/bcc000198.bmp,187
./Dataset/Train/187/bcc000199.bmp,187
./Dataset/Train/187/bcc000200.bmp,187
./Dataset/Train/187/bcc000201.bmp,187
./Dataset/Train/187/bcc000202.bmp,187
./Dataset/Train/187/bcc000203.bmp,187
./Dataset/Train/187/bcc000204.bmp,187
./Dataset/Train/187/bcc000205.bmp,187
./Dataset/Train/187/bcc000206.bmp,187
./Dataset/Train/187/bcc000207.bmp,187
./Dataset/Train/187/bcc000208.bmp,187
./Dataset/Train/187/bcc000209.bmp,187
./Dataset/Train/187/bcc000210.bmp,187
./Dataset/Train/187/bcc000211.bmp,187
./Dataset/Train/187/bcc000212.bmp,187
./Dataset/Train/187/bcc000213.bmp,187
./Dataset/Train/187/bcc000214.bmp,187
./Dataset/Train/187/bcc000215.bmp,187
./Dataset/Train/187/bcc000216.bmp,187
./Dataset/Train/187/bcc000217.bmp,187
./Dataset/Train/187/bcc000218.bmp,187
./Dataset/Train/187/bcc000219.bmp,187
./Dataset/Train/187/bcc000220.bmp,187
./Dataset/Train/187/bcc000221.bmp,187
./Dataset/Train/187/bcc000222.bmp,187
./Dataset/Train/187/bcc000223.bmp,187
./Dataset/Train/187/bcc000224.bmp,187
./Dataset/Train/187/bcc000225.bmp,187
./Dataset/Train/187/bcc000226.bmp,187
./Dataset/Train/187/bcc000227.bmp,187
./Dataset/Train/187/bcc000228.bmp,187
./Dataset/Train/187/bcc000229.bmp,187
./Dataset/Train/187/bcc000230.bmp,187
./Dataset/Train/187/bcc000231.bmp,187
./Dataset/Train/187/bcc000232.bmp,187
./Dataset/Train/187/bcc000233.bmp,187
./Dataset/Train/187/bcc000234.bmp,187
./Dataset/Train/187/bcc000235.bmp,187
./Dataset/Train/187/bcc000236.bmp,187
./Dataset/Train/187/bcc000237.bmp,187
./Dataset/Train/187/bcc000238.bmp,187
./Dataset/Train/187/bcc000239.bmp,187
./Dataset/Train/188/bcc000000.bmp,188
./Dataset/Train/188/bcc000001.bmp,188
./Dataset/Train/188/bcc000002.bmp,188
./Dataset/Train/188/bcc000003.bmp,188
./Dataset/Train/188/bcc000004.bmp,188
./Dataset/Train/188/bcc000005.bmp,188
./Dataset/Train/188/bcc000006.bmp,188
./Dataset/Train/188/bcc000007.bmp,188
./Dataset/Train/188/bcc000008.bmp,188
./Dataset/Train/188/bcc000009.bmp,188
./Dataset/Train/188/bcc000010.bmp,188
./Dataset/Train/188/bcc000011.bmp,188
./Dataset/Train/188/bcc000012.bmp,188
./Dataset/Train/188/bcc000013.bmp,188
./Dataset/Train/188/bcc000014.bmp,188
./Dataset/Train/188/bcc000015.bmp,188
./Dataset/Train/188/bcc000016.bmp,188
./Dataset/Train/188/bcc000017.bmp,188
./Dataset/Train/188/bcc000018.bmp,188
./Dataset/Train/188/bcc000019.bmp,188
./Dataset/Train/188/bcc000020.bmp,188
./Dataset/Train/188/bcc000021.bmp,188
./Dataset/Train/188/bcc000022.bmp,188
./Dataset/Train/188/bcc000023.bmp,188
./Dataset/Train/188/bcc000024.bmp,188
./Dataset/Train/188/bcc000025.bmp,188
./Dataset/Train/188/bcc000026.bmp,188
./Dataset/Train/188/bcc000027.bmp,188
./Dataset/Train/188/bcc000028.bmp,188
./Dataset/Train/188/bcc000029.bmp,188
./Dataset/Train/188/bcc000030.bmp,188
./Dataset/Train/188/bcc000031.bmp,188
./Dataset/Train/188/bcc000032.bmp,188
./Dataset/Train/188/bcc000033.bmp,188
./Dataset/Train/188/bcc000034.bmp,188
./Dataset/Train/188/bcc000035.bmp,188
./Dataset/Train/188/bcc000036.bmp,188
./Dataset/Train/188/bcc000037.bmp,188
./Dataset/Train/188/bcc000038.bmp,188
./Dataset/Train/188/bcc000039.bmp,188
./Dataset/Train/188/bcc000040.bmp,188
./Dataset/Train/188/bcc000041.bmp,188
./Dataset/Train/188/bcc000042.bmp,188
./Dataset/Train/188/bcc000043.bmp,188
./Dataset/Train/188/bcc000044.bmp,188
./Dataset/Train/188/bcc000045.bmp,188
./Dataset/Train/188/bcc000046.bmp,188
./Dataset/Train/188/bcc000047.bmp,188
./Dataset/Train/188/bcc000048.bmp,188
./Dataset/Train/188/bcc000049.bmp,188
./Dataset/Train/188/bcc000050.bmp,188
./Dataset/Train/188/bcc000051.bmp,188
./Dataset/Train/188/bcc000052.bmp,188
./Dataset/Train/188/bcc000053.bmp,188
./Dataset/Train/188/bcc000054.bmp,188
./Dataset/Train/188/bcc000055.bmp,188
./Dataset/Train/188/bcc000056.bmp,188
./Dataset/Train/188/bcc000057.bmp,188
./Dataset/Train/188/bcc000058.bmp,188
./Dataset/Train/188/bcc000059.bmp,188
./Dataset/Train/188/bcc000060.bmp,188
./Dataset/Train/188/bcc000061.bmp,188
./Dataset/Train/188/bcc000062.bmp,188
./Dataset/Train/188/bcc000063.bmp,188
./Dataset/Train/188/bcc000064.bmp,188
./Dataset/Train/188/bcc000065.bmp,188
./Dataset/Train/188/bcc000066.bmp,188
./Dataset/Train/188/bcc000067.bmp,188
./Dataset/Train/188/bcc000068.bmp,188
./Dataset/Train/188/bcc000069.bmp,188
./Dataset/Train/188/bcc000070.bmp,188
./Dataset/Train/188/bcc000071.bmp,188
./Dataset/Train/188/bcc000072.bmp,188
./Dataset/Train/188/bcc000073.bmp,188
./Dataset/Train/188/bcc000074.bmp,188
./Dataset/Train/188/bcc000075.bmp,188
./Dataset/Train/188/bcc000076.bmp,188
./Dataset/Train/188/bcc000077.bmp,188
./Dataset/Train/188/bcc000078.bmp,188
./Dataset/Train/188/bcc000079.bmp,188
./Dataset/Train/188/bcc000080.bmp,188
./Dataset/Train/188/bcc000081.bmp,188
./Dataset/Train/188/bcc000082.bmp,188
./Dataset/Train/188/bcc000083.bmp,188
./Dataset/Train/188/bcc000084.bmp,188
./Dataset/Train/188/bcc000085.bmp,188
./Dataset/Train/188/bcc000086.bmp,188
./Dataset/Train/188/bcc000087.bmp,188
./Dataset/Train/188/bcc000088.bmp,188
./Dataset/Train/188/bcc000089.bmp,188
./Dataset/Train/188/bcc000090.bmp,188
./Dataset/Train/188/bcc000091.bmp,188
./Dataset/Train/188/bcc000092.bmp,188
./Dataset/Train/188/bcc000093.bmp,188
./Dataset/Train/188/bcc000094.bmp,188
./Dataset/Train/188/bcc000095.bmp,188
./Dataset/Train/188/bcc000096.bmp,188
./Dataset/Train/188/bcc000097.bmp,188
./Dataset/Train/188/bcc000098.bmp,188
./Dataset/Train/188/bcc000099.bmp,188
./Dataset/Train/188/bcc000100.bmp,188
./Dataset/Train/188/bcc000101.bmp,188
./Dataset/Train/188/bcc000102.bmp,188
./Dataset/Train/188/bcc000103.bmp,188
./Dataset/Train/188/bcc000104.bmp,188
./Dataset/Train/188/bcc000105.bmp,188
./Dataset/Train/188/bcc000106.bmp,188
./Dataset/Train/188/bcc000107.bmp,188
./Dataset/Train/188/bcc000108.bmp,188
./Dataset/Train/188/bcc000109.bmp,188
./Dataset/Train/188/bcc000110.bmp,188
./Dataset/Train/188/bcc000111.bmp,188
./Dataset/Train/188/bcc000112.bmp,188
./Dataset/Train/188/bcc000113.bmp,188
./Dataset/Train/188/bcc000114.bmp,188
./Dataset/Train/188/bcc000115.bmp,188
./Dataset/Train/188/bcc000116.bmp,188
./Dataset/Train/188/bcc000117.bmp,188
./Dataset/Train/188/bcc000118.bmp,188
./Dataset/Train/188/bcc000119.bmp,188
./Dataset/Train/188/bcc000120.bmp,188
./Dataset/Train/188/bcc000121.bmp,188
./Dataset/Train/188/bcc000122.bmp,188
./Dataset/Train/188/bcc000123.bmp,188
./Dataset/Train/188/bcc000124.bmp,188
./Dataset/Train/188/bcc000125.bmp,188
./Dataset/Train/188/bcc000126.bmp,188
./Dataset/Train/188/bcc000127.bmp,188
./Dataset/Train/188/bcc000128.bmp,188
./Dataset/Train/188/bcc000129.bmp,188
./Dataset/Train/188/bcc000130.bmp,188
./Dataset/Train/188/bcc000131.bmp,188
./Dataset/Train/188/bcc000132.bmp,188
./Dataset/Train/188/bcc000133.bmp,188
./Dataset/Train/188/bcc000134.bmp,188
./Dataset/Train/188/bcc000135.bmp,188
./Dataset/Train/188/bcc000136.bmp,188
./Dataset/Train/188/bcc000137.bmp,188
./Dataset/Train/188/bcc000138.bmp,188
./Dataset/Train/188/bcc000139.bmp,188
./Dataset/Train/188/bcc000140.bmp,188
./Dataset/Train/188/bcc000141.bmp,188
./Dataset/Train/188/bcc000142.bmp,188
./Dataset/Train/188/bcc000143.bmp,188
./Dataset/Train/188/bcc000144.bmp,188
./Dataset/Train/188/bcc000145.bmp,188
./Dataset/Train/188/bcc000146.bmp,188
./Dataset/Train/188/bcc000147.bmp,188
./Dataset/Train/188/bcc000148.bmp,188
./Dataset/Train/188/bcc000149.bmp,188
./Dataset/Train/188/bcc000150.bmp,188
./Dataset/Train/188/bcc000151.bmp,188
./Dataset/Train/188/bcc000152.bmp,188
./Dataset/Train/188/bcc000153.bmp,188
./Dataset/Train/188/bcc000154.bmp,188
./Dataset/Train/188/bcc000155.bmp,188
./Dataset/Train/188/bcc000156.bmp,188
./Dataset/Train/188/bcc000157.bmp,188
./Dataset/Train/188/bcc000158.bmp,188
./Dataset/Train/188/bcc000159.bmp,188
./Dataset/Train/188/bcc000160.bmp,188
./Dataset/Train/188/bcc000161.bmp,188
./Dataset/Train/188/bcc000162.bmp,188
./Dataset/Train/188/bcc000163.bmp,188
./Dataset/Train/188/bcc000164.bmp,188
./Dataset/Train/188/bcc000165.bmp,188
./Dataset/Train/188/bcc000166.bmp,188
./Dataset/Train/188/bcc000167.bmp,188
./Dataset/Train/188/bcc000168.bmp,188
./Dataset/Train/188/bcc000169.bmp,188
./Dataset/Train/188/bcc000170.bmp,188
./Dataset/Train/188/bcc000171.bmp,188
./Dataset/Train/188/bcc000172.bmp,188
./Dataset/Train/188/bcc000173.bmp,188
./Dataset/Train/188/bcc000174.bmp,188
./Dataset/Train/188/bcc000175.bmp,188
./Dataset/Train/188/bcc000176.bmp,188
./Dataset/Train/188/bcc000177.bmp,188
./Dataset/Train/188/bcc000178.bmp,188
./Dataset/Train/188/bcc000179.bmp,188
./Dataset/Train/188/bcc000180.bmp,188
./Dataset/Train/188/bcc000181.bmp,188
./Dataset/Train/188/bcc000182.bmp,188
./Dataset/Train/188/bcc000183.bmp,188
./Dataset/Train/188/bcc000184.bmp,188
./Dataset/Train/188/bcc000185.bmp,188
./Dataset/Train/188/bcc000186.bmp,188
./Dataset/Train/188/bcc000187.bmp,188
./Dataset/Train/188/bcc000188.bmp,188
./Dataset/Train/188/bcc000189.bmp,188
./Dataset/Train/188/bcc000190.bmp,188
./Dataset/Train/188/bcc000191.bmp,188
./Dataset/Train/188/bcc000192.bmp,188
./Dataset/Train/188/bcc000193.bmp,188
./Dataset/Train/188/bcc000194.bmp,188
./Dataset/Train/188/bcc000195.bmp,188
./Dataset/Train/188/bcc000196.bmp,188
./Dataset/Train/188/bcc000197.bmp,188
./Dataset/Train/188/bcc000198.bmp,188
./Dataset/Train/188/bcc000199.bmp,188
./Dataset/Train/188/bcc000200.bmp,188
./Dataset/Train/188/bcc000201.bmp,188
./Dataset/Train/188/bcc000202.bmp,188
./Dataset/Train/188/bcc000203.bmp,188
./Dataset/Train/188/bcc000204.bmp,188
./Dataset/Train/188/bcc000205.bmp,188
./Dataset/Train/188/bcc000206.bmp,188
./Dataset/Train/188/bcc000207.bmp,188
./Dataset/Train/188/bcc000208.bmp,188
./Dataset/Train/188/bcc000209.bmp,188
./Dataset/Train/188/bcc000210.bmp,188
./Dataset/Train/188/bcc000211.bmp,188
./Dataset/Train/188/bcc000212.bmp,188
./Dataset/Train/188/bcc000213.bmp,188
./Dataset/Train/188/bcc000214.bmp,188
./Dataset/Train/188/bcc000215.bmp,188
./Dataset/Train/188/bcc000216.bmp,188
./Dataset/Train/188/bcc000217.bmp,188
./Dataset/Train/188/bcc000218.bmp,188
./Dataset/Train/188/bcc000219.bmp,188
./Dataset/Train/188/bcc000220.bmp,188
./Dataset/Train/188/bcc000221.bmp,188
./Dataset/Train/188/bcc000222.bmp,188
./Dataset/Train/188/bcc000223.bmp,188
./Dataset/Train/188/bcc000224.bmp,188
./Dataset/Train/188/bcc000225.bmp,188
./Dataset/Train/188/bcc000226.bmp,188
./Dataset/Train/188/bcc000227.bmp,188
./Dataset/Train/188/bcc000228.bmp,188
./Dataset/Train/188/bcc000229.bmp,188
./Dataset/Train/188/bcc000230.bmp,188
./Dataset/Train/188/bcc000231.bmp,188
./Dataset/Train/188/bcc000232.bmp,188
./Dataset/Train/188/bcc000233.bmp,188
./Dataset/Train/188/bcc000234.bmp,188
./Dataset/Train/188/bcc000235.bmp,188
./Dataset/Train/188/bcc000236.bmp,188
./Dataset/Train/188/bcc000237.bmp,188
./Dataset/Train/188/bcc000238.bmp,188
./Dataset/Train/188/bcc000239.bmp,188
./Dataset/Train/189/bcc000000.bmp,189
./Dataset/Train/189/bcc000001.bmp,189
./Dataset/Train/189/bcc000002.bmp,189
./Dataset/Train/189/bcc000003.bmp,189
./Dataset/Train/189/bcc000004.bmp,189
./Dataset/Train/189/bcc000005.bmp,189
./Dataset/Train/189/bcc000006.bmp,189
./Dataset/Train/189/bcc000007.bmp,189
./Dataset/Train/189/bcc000008.bmp,189
./Dataset/Train/189/bcc000009.bmp,189
./Dataset/Train/189/bcc000010.bmp,189
./Dataset/Train/189/bcc000011.bmp,189
./Dataset/Train/189/bcc000012.bmp,189
./Dataset/Train/189/bcc000013.bmp,189
./Dataset/Train/189/bcc000014.bmp,189
./Dataset/Train/189/bcc000015.bmp,189
./Dataset/Train/189/bcc000016.bmp,189
./Dataset/Train/189/bcc000017.bmp,189
./Dataset/Train/189/bcc000018.bmp,189
./Dataset/Train/189/bcc000019.bmp,189
./Dataset/Train/189/bcc000020.bmp,189
./Dataset/Train/189/bcc000021.bmp,189
./Dataset/Train/189/bcc000022.bmp,189
./Dataset/Train/189/bcc000023.bmp,189
./Dataset/Train/189/bcc000024.bmp,189
./Dataset/Train/189/bcc000025.bmp,189
./Dataset/Train/189/bcc000026.bmp,189
./Dataset/Train/189/bcc000027.bmp,189
./Dataset/Train/189/bcc000028.bmp,189
./Dataset/Train/189/bcc000029.bmp,189
./Dataset/Train/189/bcc000030.bmp,189
./Dataset/Train/189/bcc000031.bmp,189
./Dataset/Train/189/bcc000032.bmp,189
./Dataset/Train/189/bcc000033.bmp,189
./Dataset/Train/189/bcc000034.bmp,189
./Dataset/Train/189/bcc000035.bmp,189
./Dataset/Train/189/bcc000036.bmp,189
./Dataset/Train/189/bcc000037.bmp,189
./Dataset/Train/189/bcc000038.bmp,189
./Dataset/Train/189/bcc000039.bmp,189
./Dataset/Train/189/bcc000040.bmp,189
./Dataset/Train/189/bcc000041.bmp,189
./Dataset/Train/189/bcc000042.bmp,189
./Dataset/Train/189/bcc000043.bmp,189
./Dataset/Train/189/bcc000044.bmp,189
./Dataset/Train/189/bcc000045.bmp,189
./Dataset/Train/189/bcc000046.bmp,189
./Dataset/Train/189/bcc000047.bmp,189
./Dataset/Train/189/bcc000048.bmp,189
./Dataset/Train/189/bcc000049.bmp,189
./Dataset/Train/189/bcc000050.bmp,189
./Dataset/Train/189/bcc000051.bmp,189
./Dataset/Train/189/bcc000052.bmp,189
./Dataset/Train/189/bcc000053.bmp,189
./Dataset/Train/189/bcc000054.bmp,189
./Dataset/Train/189/bcc000055.bmp,189
./Dataset/Train/189/bcc000056.bmp,189
./Dataset/Train/189/bcc000057.bmp,189
./Dataset/Train/189/bcc000058.bmp,189
./Dataset/Train/189/bcc000059.bmp,189
./Dataset/Train/189/bcc000060.bmp,189
./Dataset/Train/189/bcc000061.bmp,189
./Dataset/Train/189/bcc000062.bmp,189
./Dataset/Train/189/bcc000063.bmp,189
./Dataset/Train/189/bcc000064.bmp,189
./Dataset/Train/189/bcc000065.bmp,189
./Dataset/Train/189/bcc000066.bmp,189
./Dataset/Train/189/bcc000067.bmp,189
./Dataset/Train/189/bcc000068.bmp,189
./Dataset/Train/189/bcc000069.bmp,189
